doncode,year,kpi,value
DAF001,2017,KPI_Climate_CPD,
DAF001,2017,KPI_ClimateHeat_CPD,
DAF001,2017,KPI_ReachCTP_CPD,
DAF001,2017,KPI_ReachDRER_CPD,61054
DAF001,2017,KPI_ReachDRR_CPD,
DAF001,2017,KPI_ReachH_CPD,
DAF001,2017,KPI_ReachHI_CPD,
DAF001,2017,KPI_ReachHPM_CPD,
DAF001,2017,KPI_ReachL_CPD,
DAF001,2017,KPI_ReachLTSPD_CPD,
DAF001,2017,KPI_ReachM_CPD,
DAF001,2017,KPI_ReachRCRCEd_CPD,
DAF001,2017,KPI_ReachS_CPD,
DAF001,2017,KPI_ReachSI_CPD,
DAF001,2017,KPI_ReachWASH_CPD,
DAF001,2017,KPI_TrainFA_Tot,1400
DAF001,2017,KPI_DonBlood_Tot,237
DAF001,2017,KPI_GB_Tot,13
DAF001,2017,KPI_PeopleVol_Tot,28937
DAF001,2017,KPI_PStaff_Tot,1959
DAF001,2017,KPI_noLocalUnits,58
DAF001,2017,KPI_IncomeLC_CHF,17511110
DAF001,2017,KPI_expenditureLC_CHF,17111022
DAL001,2017,KPI_Climate_CPD,
DAL001,2017,KPI_ClimateHeat_CPD,
DAL001,2017,KPI_ReachCTP_CPD,0
DAL001,2017,KPI_ReachDRER_CPD,18600
DAL001,2017,KPI_ReachDRR_CPD,87000
DAL001,2017,KPI_ReachH_CPD,70000
DAL001,2017,KPI_ReachHI_CPD,
DAL001,2017,KPI_ReachHPM_CPD,
DAL001,2017,KPI_ReachL_CPD,12400
DAL001,2017,KPI_ReachLTSPD_CPD,241000
DAL001,2017,KPI_ReachM_CPD,1200
DAL001,2017,KPI_ReachRCRCEd_CPD,
DAL001,2017,KPI_ReachS_CPD,15000
DAL001,2017,KPI_ReachSI_CPD,34070
DAL001,2017,KPI_ReachWASH_CPD,46000
DAL001,2017,KPI_TrainFA_Tot,61000
DAL001,2017,KPI_DonBlood_Tot,6388
DAL001,2017,KPI_GB_Tot,14
DAL001,2017,KPI_PeopleVol_Tot,2403
DAL001,2017,KPI_PStaff_Tot,53
DAL001,2017,KPI_noLocalUnits,39
DAL001,2017,KPI_IncomeLC_CHF,1521309
DAL001,2017,KPI_expenditureLC_CHF,1244590
DDZ001,2017,KPI_Climate_CPD,
DDZ001,2017,KPI_ClimateHeat_CPD,
DDZ001,2017,KPI_ReachCTP_CPD,
DDZ001,2017,KPI_ReachDRER_CPD,
DDZ001,2017,KPI_ReachDRR_CPD,
DDZ001,2017,KPI_ReachH_CPD,
DDZ001,2017,KPI_ReachHI_CPD,
DDZ001,2017,KPI_ReachHPM_CPD,
DDZ001,2017,KPI_ReachL_CPD,
DDZ001,2017,KPI_ReachLTSPD_CPD,
DDZ001,2017,KPI_ReachM_CPD,
DDZ001,2017,KPI_ReachRCRCEd_CPD,
DDZ001,2017,KPI_ReachS_CPD,
DDZ001,2017,KPI_ReachSI_CPD,
DDZ001,2017,KPI_ReachWASH_CPD,
DDZ001,2017,KPI_TrainFA_Tot,
DDZ001,2017,KPI_DonBlood_Tot,
DDZ001,2017,KPI_GB_Tot,8
DDZ001,2017,KPI_PeopleVol_Tot,
DDZ001,2017,KPI_PStaff_Tot,
DDZ001,2017,KPI_noLocalUnits,48
DDZ001,2017,KPI_IncomeLC_CHF,
DDZ001,2017,KPI_expenditureLC_CHF,
DUS001,2017,KPI_Climate_CPD,
DUS001,2017,KPI_ClimateHeat_CPD,
DUS001,2017,KPI_ReachCTP_CPD,301430
DUS001,2017,KPI_ReachDRER_CPD,
DUS001,2017,KPI_ReachDRR_CPD,1059900
DUS001,2017,KPI_ReachH_CPD,5898930
DUS001,2017,KPI_ReachHI_CPD,
DUS001,2017,KPI_ReachHPM_CPD,
DUS001,2017,KPI_ReachL_CPD,301430
DUS001,2017,KPI_ReachLTSPD_CPD,7635552
DUS001,2017,KPI_ReachM_CPD,0
DUS001,2017,KPI_ReachRCRCEd_CPD,
DUS001,2017,KPI_ReachS_CPD,
DUS001,2017,KPI_ReachSI_CPD,0
DUS001,2017,KPI_ReachWASH_CPD,0
DUS001,2017,KPI_TrainFA_Tot,2273907
DUS001,2017,KPI_DonBlood_Tot,2685427
DUS001,2017,KPI_GB_Tot,15
DUS001,2017,KPI_PeopleVol_Tot,3e+05
DUS001,2017,KPI_PStaff_Tot,21124
DUS001,2017,KPI_noLocalUnits,264
DUS001,2017,KPI_IncomeLC_CHF,2606055710
DUS001,2017,KPI_expenditureLC_CHF,2733367165
DAD001,2017,KPI_Climate_CPD,
DAD001,2017,KPI_ClimateHeat_CPD,
DAD001,2017,KPI_ReachCTP_CPD,0
DAD001,2017,KPI_ReachDRER_CPD,0
DAD001,2017,KPI_ReachDRR_CPD,661
DAD001,2017,KPI_ReachH_CPD,1010
DAD001,2017,KPI_ReachHI_CPD,
DAD001,2017,KPI_ReachHPM_CPD,
DAD001,2017,KPI_ReachL_CPD,81
DAD001,2017,KPI_ReachLTSPD_CPD,1010
