doncode,year,kpi,value
DAF001,2011,KPI_Climate_CPD,
DAF001,2011,KPI_ClimateHeat_CPD,
DAF001,2011,KPI_ReachCTP_CPD,
DAF001,2011,KPI_ReachDRER_CPD,4438
DAF001,2011,KPI_ReachDRR_CPD,
DAF001,2011,KPI_ReachH_CPD,
DAF001,2011,KPI_ReachHI_CPD,
DAF001,2011,KPI_ReachHPM_CPD,
DAF001,2011,KPI_ReachL_CPD,
DAF001,2011,KPI_ReachLTSPD_CPD,
DAF001,2011,KPI_ReachM_CPD,
DAF001,2011,KPI_ReachRCRCEd_CPD,
DAF001,2011,KPI_ReachS_CPD,
DAF001,2011,KPI_ReachSI_CPD,
DAF001,2011,KPI_ReachWASH_CPD,
DAF001,2011,KPI_TrainFA_Tot,
DAF001,2011,KPI_DonBlood_Tot,500
DAF001,2011,KPI_PeopleVol_Tot,
DAF001,2011,KPI_PStaff_Tot,1566
DAF001,2011,KPI_noLocalUnits,41
DAF001,2011,KPI_IncomeLC_CHF,9195455
DAF001,2011,KPI_expenditureLC_CHF,9578599
DAL001,2011,KPI_Climate_CPD,
DAL001,2011,KPI_ClimateHeat_CPD,
DAL001,2011,KPI_ReachCTP_CPD,
DAL001,2011,KPI_ReachDRER_CPD,
DAL001,2011,KPI_ReachDRR_CPD,
DAL001,2011,KPI_ReachH_CPD,
DAL001,2011,KPI_ReachHI_CPD,
DAL001,2011,KPI_ReachHPM_CPD,
DAL001,2011,KPI_ReachL_CPD,
DAL001,2011,KPI_ReachLTSPD_CPD,
DAL001,2011,KPI_ReachM_CPD,
DAL001,2011,KPI_ReachRCRCEd_CPD,
DAL001,2011,KPI_ReachS_CPD,
DAL001,2011,KPI_ReachSI_CPD,
DAL001,2011,KPI_ReachWASH_CPD,
DAL001,2011,KPI_TrainFA_Tot,
DAL001,2011,KPI_DonBlood_Tot,
DAL001,2011,KPI_PeopleVol_Tot,
DAL001,2011,KPI_PStaff_Tot,
DAL001,2011,KPI_noLocalUnits,
DAL001,2011,KPI_IncomeLC_CHF,
DAL001,2011,KPI_expenditureLC_CHF,
DDZ001,2011,KPI_Climate_CPD,
DDZ001,2011,KPI_ClimateHeat_CPD,
DDZ001,2011,KPI_ReachCTP_CPD,
DDZ001,2011,KPI_ReachDRER_CPD,
DDZ001,2011,KPI_ReachDRR_CPD,
DDZ001,2011,KPI_ReachH_CPD,
DDZ001,2011,KPI_ReachHI_CPD,
DDZ001,2011,KPI_ReachHPM_CPD,
DDZ001,2011,KPI_ReachL_CPD,
DDZ001,2011,KPI_ReachLTSPD_CPD,
DDZ001,2011,KPI_ReachM_CPD,
DDZ001,2011,KPI_ReachRCRCEd_CPD,
DDZ001,2011,KPI_ReachS_CPD,
DDZ001,2011,KPI_ReachSI_CPD,
DDZ001,2011,KPI_ReachWASH_CPD,
DDZ001,2011,KPI_TrainFA_Tot,
