doncode,year,kpi,value
DAF001,2019,KPI_Climate_CPD,
DAF001,2019,KPI_ClimateHeat_CPD,
DAF001,2019,KPI_ReachCTP_CPD,
DAF001,2019,KPI_ReachDRER_CPD,380154
DAF001,2019,KPI_ReachDRR_CPD,
DAF001,2019,KPI_ReachH_CPD,3642192
DAF001,2019,KPI_ReachHI_CPD,
DAF001,2019,KPI_ReachHPM_CPD,
DAF001,2019,KPI_ReachL_CPD,376859
DAF001,2019,KPI_ReachLTSPD_CPD,3642192
DAF001,2019,KPI_ReachM_CPD,
DAF001,2019,KPI_ReachRCRCEd_CPD,
DAF001,2019,KPI_ReachS_CPD,
DAF001,2019,KPI_ReachSI_CPD,
DAF001,2019,KPI_ReachWASH_CPD,
DAF001,2019,KPI_TrainFA_Tot,760
DAF001,2019,KPI_DonBlood_Tot,519
DAF001,2019,KPI_PeopleVol_Tot,31416
DAF001,2019,KPI_PStaff_Tot,1966
DAF001,2019,KPI_noLocalUnits,122
DAF001,2019,KPI_IncomeLC_CHF,16228308
DAF001,2019,KPI_expenditureLC_CHF,15252194
DAL001,2019,KPI_Climate_CPD,
DAL001,2019,KPI_ClimateHeat_CPD,
DAL001,2019,KPI_ReachCTP_CPD,0
DAL001,2019,KPI_ReachDRER_CPD,50000
DAL001,2019,KPI_ReachDRR_CPD,85000
DAL001,2019,KPI_ReachH_CPD,125000
DAL001,2019,KPI_ReachHI_CPD,
DAL001,2019,KPI_ReachHPM_CPD,
DAL001,2019,KPI_ReachL_CPD,10500
DAL001,2019,KPI_ReachLTSPD_CPD,280000
DAL001,2019,KPI_ReachM_CPD,500
DAL001,2019,KPI_ReachRCRCEd_CPD,
DAL001,2019,KPI_ReachS_CPD,7000
DAL001,2019,KPI_ReachSI_CPD,17350
DAL001,2019,KPI_ReachWASH_CPD,30000
DAL001,2019,KPI_TrainFA_Tot,64000
DAL001,2019,KPI_DonBlood_Tot,5726
DAL001,2019,KPI_PeopleVol_Tot,2740
DAL001,2019,KPI_PStaff_Tot,
DAL001,2019,KPI_noLocalUnits,39
DAL001,2019,KPI_IncomeLC_CHF,2136233
DAL001,2019,KPI_expenditureLC_CHF,1316851
DDZ001,2019,KPI_Climate_CPD,
DDZ001,2019,KPI_ClimateHeat_CPD,
DDZ001,2019,KPI_ReachCTP_CPD,
DDZ001,2019,KPI_ReachDRER_CPD,
DDZ001,2019,KPI_ReachDRR_CPD,
DDZ001,2019,KPI_ReachH_CPD,
DDZ001,2019,KPI_ReachHI_CPD,
DDZ001,2019,KPI_ReachHPM_CPD,
DDZ001,2019,KPI_ReachL_CPD,
DDZ001,2019,KPI_ReachLTSPD_CPD,
DDZ001,2019,KPI_ReachM_CPD,
DDZ001,2019,KPI_ReachRCRCEd_CPD,
DDZ001,2019,KPI_ReachS_CPD,
DDZ001,2019,KPI_ReachSI_CPD,
DDZ001,2019,KPI_ReachWASH_CPD,
DDZ001,2019,KPI_TrainFA_Tot,
DDZ001,2019,KPI_DonBlood_Tot,
DDZ001,2019,KPI_PeopleVol_Tot,
DDZ001,2019,KPI_PStaff_Tot,
DDZ001,2019,KPI_noLocalUnits,36
DDZ001,2019,KPI_IncomeLC_CHF,
DDZ001,2019,KPI_expenditureLC_CHF,
DUS001,2019,KPI_Climate_CPD,
DUS001,2019,KPI_ClimateHeat_CPD,
DUS001,2019,KPI_ReachCTP_CPD,360000
DUS001,2019,KPI_ReachDRER_CPD,
DUS001,2019,KPI_ReachDRR_CPD,1174225
DUS001,2019,KPI_ReachH_CPD,7461764
DUS001,2019,KPI_ReachHI_CPD,
DUS001,2019,KPI_ReachHPM_CPD,
DUS001,2019,KPI_ReachL_CPD,360000
DUS001,2019,KPI_ReachLTSPD_CPD,9509135
DUS001,2019,KPI_ReachM_CPD,
DUS001,2019,KPI_ReachRCRCEd_CPD,
DUS001,2019,KPI_ReachS_CPD,
DUS001,2019,KPI_ReachSI_CPD,
DUS001,2019,KPI_ReachWASH_CPD,
DUS001,2019,KPI_TrainFA_Tot,2625573
DUS001,2019,KPI_DonBlood_Tot,2548842
DUS001,2019,KPI_PeopleVol_Tot,306303
DUS001,2019,KPI_PStaff_Tot,19345
DUS001,2019,KPI_noLocalUnits,263
DUS001,2019,KPI_IncomeLC_CHF,2799526910
DUS001,2019,KPI_expenditureLC_CHF,2920266645
DAD001,2019,KPI_Climate_CPD,
DAD001,2019,KPI_ClimateHeat_CPD,
DAD001,2019,KPI_ReachCTP_CPD,
DAD001,2019,KPI_ReachDRER_CPD,
DAD001,2019,KPI_ReachDRR_CPD,
DAD001,2019,KPI_ReachH_CPD,
DAD001,2019,KPI_ReachHI_CPD,
DAD001,2019,KPI_ReachHPM_CPD,
DAD001,2019,KPI_ReachL_CPD,
DAD001,2019,KPI_ReachLTSPD_CPD,1338
DAD001,2019,KPI_ReachM_CPD,
DAD001,2019,KPI_ReachRCRCEd_CPD,
DAD001,2019,KPI_ReachS_CPD,
DAD001,2019,KPI_ReachSI_CPD,100
DAD001,2019,KPI_ReachWASH_CPD,
DAD001,2019,KPI_TrainFA_Tot,2964
DAD001,2019,KPI_DonBlood_Tot,
DAD001,2019,KPI_PeopleVol_Tot,182
DAD001,2019,KPI_PStaff_Tot,26
DAD001,2019,KPI_noLocalUnits,1
DAD001,2019,KPI_IncomeLC_CHF,1206996
DAD001,2019,KPI_expenditureLC_CHF,1257637
DAO001,2019,KPI_Climate_CPD,
DAO001,2019,KPI_ClimateHeat_CPD,
DAO001,2019,KPI_ReachCTP_CPD,
DAO001,2019,KPI_ReachDRER_CPD,
DAO001,2019,KPI_ReachDRR_CPD,
DAO001,2019,KPI_ReachH_CPD,
DAO001,2019,KPI_ReachHI_CPD,
DAO001,2019,KPI_ReachHPM_CPD,
DAO001,2019,KPI_ReachL_CPD,
DAO001,2019,KPI_ReachLTSPD_CPD,
DAO001,2019,KPI_ReachM_CPD,
DAO001,2019,KPI_ReachRCRCEd_CPD,
DAO001,2019,KPI_ReachS_CPD,
DAO001,2019,KPI_ReachSI_CPD,
DAO001,2019,KPI_ReachWASH_CPD,
DAO001,2019,KPI_TrainFA_Tot,
DAO001,2019,KPI_DonBlood_Tot,
DAO001,2019,KPI_PeopleVol_Tot,
DAO001,2019,KPI_PStaff_Tot,
DAO001,2019,KPI_noLocalUnits,
DAO001,2019,KPI_IncomeLC_CHF,
DAO001,2019,KPI_expenditureLC_CHF,
DAG001,2019,KPI_Climate_CPD,
DAG001,2019,KPI_ClimateHeat_CPD,
DAG001,2019,KPI_ReachCTP_CPD,
DAG001,2019,KPI_ReachDRER_CPD,
DAG001,2019,KPI_ReachDRR_CPD,
DAG001,2019,KPI_ReachH_CPD,
DAG001,2019,KPI_ReachHI_CPD,
DAG001,2019,KPI_ReachHPM_CPD,
DAG001,2019,KPI_ReachL_CPD,
DAG001,2019,KPI_ReachLTSPD_CPD,
DAG001,2019,KPI_ReachM_CPD,
DAG001,2019,KPI_ReachRCRCEd_CPD,
DAG001,2019,KPI_ReachS_CPD,
DAG001,2019,KPI_ReachSI_CPD,
DAG001,2019,KPI_ReachWASH_CPD,
DAG001,2019,KPI_TrainFA_Tot,636
DAG001,2019,KPI_DonBlood_Tot,
DAG001,2019,KPI_PeopleVol_Tot,63
DAG001,2019,KPI_PStaff_Tot,22
DAG001,2019,KPI_noLocalUnits,3
DAG001,2019,KPI_IncomeLC_CHF,
DAG001,2019,KPI_expenditureLC_CHF,
DAR001,2019,KPI_Climate_CPD,
DAR001,2019,KPI_ClimateHeat_CPD,
DAR001,2019,KPI_ReachCTP_CPD,3800
DAR001,2019,KPI_ReachDRER_CPD,196216
DAR001,2019,KPI_ReachDRR_CPD,88216
DAR001,2019,KPI_ReachH_CPD,262649
DAR001,2019,KPI_ReachHI_CPD,
DAR001,2019,KPI_ReachHPM_CPD,
DAR001,2019,KPI_ReachL_CPD,0
DAR001,2019,KPI_ReachLTSPD_CPD,90065
DAR001,2019,KPI_ReachM_CPD,30525
DAR001,2019,KPI_ReachRCRCEd_CPD,
DAR001,2019,KPI_ReachS_CPD,9200
DAR001,2019,KPI_ReachSI_CPD,103140
DAR001,2019,KPI_ReachWASH_CPD,33600
DAR001,2019,KPI_TrainFA_Tot,43581
